,company,ESG_Rank,topic_num_0,topic_num_1,topic_num_2,topic_num_3,topic_num_4,topic_num_5,topic_num_6,topic_num_7,topic_num_8,topic_num_9,topic_num_10,topic_num_11,topic_num_12,topic_num_13,topic_num_14,topic_num_15,topic_num_16,topic_num_17,topic_num_18,topic_num_19,topic_num_20,topic_num_21,topic_num_22,topic_num_23,topic_num_24,topic_num_25,topic_num_26,topic_num_27,topic_num_28,topic_num_29,topic_num_30,topic_num_31,topic_num_32,topic_num_33,topic_num_34,topic_num_35,topic_num_36,topic_num_37,topic_num_38,topic_num_39,topic_num_40,topic_num_41,topic_num_42,topic_num_43,topic_num_44,topic_num_45,topic_num_46,topic_num_47,topic_num_48,topic_num_49,topic_num_50,topic_num_51,topic_num_52,topic_num_53,topic_num_54,topic_num_55,topic_num_56,topic_num_57,topic_num_58,topic_num_59,ESG_Rating_band,E_Rank,E_Rating_band,S_Rank,S_Rating_band,G_Rank,G_Rating_band
78,«Юнипро»,56,0.0,0.0,0.022866478019001178,0.0,0.022866478019001178,0.0,0.028005601680560203,0.022866478019001178,0.022866478019001178,0.0,0.022866478019001178,0.022866478019001178,0.016169041669088866,0.022866478019001178,0.028005601680560203,0.0,0.0,0.0,0.016169041669088866,0.016169041669088866,0.03233808333817773,0.022866478019001178,0.036155076303109365,0.036155076303109365,0.022866478019001178,0.036155076303109365,0.016169041669088866,0.03233808333817773,0.028005601680560203,0.0485071250072666,0.016169041669088866,0.022866478019001178,0.03233808333817773,0.0,0.022866478019001178,0.0485071250072666,0.0,0.022866478019001178,0.016169041669088866,0.016169041669088866,0.022866478019001178,0.03233808333817773,0.022866478019001178,0.0,0.022866478019001178,0.022866478019001178,0.022866478019001178,0.016169041669088866,0.028005601680560203,0.03233808333817773,0.042779263194649864,0.042779263194649864,0.028005601680560203,0.0,0.028005601680560203,0.03233808333817773,0.016169041669088866,0.039605901719066985,0.0,0.039605901719066985,B,63,CC,54,B,46,BBB
79,«Яндекс»,27,0.0,0.0,0.0,0.0,0.03773105214694546,0.0,0.02852199448160782,0.03188855925737448,0.03493216646320839,0.0,0.03188855925737448,0.024700771787671952,0.03188855925737448,0.02852199448160782,0.02852199448160782,0.01426099724080391,0.0,0.01426099724080391,0.024700771787671952,0.01426099724080391,0.020168095710910175,0.024700771787671952,0.02852199448160782,0.04033619142182035,0.01426099724080391,0.04278299172241173,0.0,0.02852199448160782,0.024700771787671952,0.04278299172241173,0.024700771787671952,0.024700771787671952,0.01426099724080391,0.0,0.0,0.04278299172241173,0.0,0.03493216646320839,0.024700771787671952,0.0,0.020168095710910175,0.024700771787671952,0.02852199448160782,0.0,0.024700771787671952,0.02852199448160782,0.01426099724080391,0.024700771787671952,0.020168095710910175,0.024700771787671952,0.03188855925737448,0.02852199448160782,0.024700771787671952,0.0,0.0,0.020168095710910175,0.024700771787671952,0.04033619142182035,0.020168095710910175,0.03188855925737448,BBB,20,BBB,53,BB,15,AA
80,АБ «Россия»,146,0.0,0.021826986543983434,0.021826986543983434,0.0,0.021826986543983434,0.021826986543983434,0.021826986543983434,0.03086802039623642,0.021826986543983434,0.0,0.021826986543983434,0.03086802039623642,0.021826986543983434,0.021826986543983434,0.03086802039623642,0.0,0.0,0.0,0.0,0.021826986543983434,0.0,0.021826986543983434,0.03086802039623642,0.03086802039623642,0.03086802039623642,0.037805449670301534,0.0,0.0,0.03086802039623642,0.04365397308796687,0.021826986543983434,0.03086802039623642,0.0,0.0,0.0,0.057748778265333346,0.021826986543983434,0.03086802039623642,0.021826986543983434,0.0,0.03086802039623642,0.021826986543983434,0.03086802039623642,0.0,0.037805449670301534,0.03086802039623642,0.03086802039623642,0.021826986543983434,0.03086802039623642,0.05346497965535387,0.037805449670301534,0.03086802039623642,0.03086802039623642,0.0,0.037805449670301534,0.03086802039623642,0.021826986543983434,0.03086802039623642,0.0,0.021826986543983434,C,126-127,C,151,C,134,CC
81,АФК «Система»,67,0.0,0.0,0.0,0.0,0.06254888542006679,0.03955938860646177,0.0,0.03955938860646177,0.02797271194322297,0.0,0.0,0.03955938860646177,0.0,0.0,0.02797271194322297,0.0,0.0,0.06851887098275317,0.0,0.0,0.0,0.0,0.03955938860646177,0.03955938860646177,0.0,0.02797271194322297,0.0,0.02797271194322297,0.02797271194322297,0.03955938860646177,0.0,0.03955938860646177,0.0,0.02797271194322297,0.0,0.04845015831115093,0.0,0.03955938860646177,0.0,0.0,0.02797271194322297,0.0,0.02797271194322297,0.0,0.05594542388644594,0.04845015831115093,0.03955938860646177,0.03955938860646177,0.02797271194322297,0.02797271194322297,0.03955938860646177,0.03955938860646177,0.03955938860646177,0.0,0.06851887098275317,0.02797271194322297,0.03955938860646177,0.02797271194322297,0.0,0.0,B,109,C,86,CCC,40,BBB
82,Агрохолдинг «СТЕПЬ»,31,0.0,0.0,0.0,0.0,0.020788268748151588,0.0,0.020788268748151588,0.029399051601892736,0.03600633767319482,0.0,0.0,0.029399051601892736,0.020788268748151588,0.0464839820554014,0.029399051601892736,0.020788268748151588,0.0,0.0,0.041576537496303176,0.0,0.029399051601892736,0.020788268748151588,0.029399051601892736,0.05500058929518512,0.020788268748151588,0.05092065106881742,0.0,0.029399051601892736,0.020788268748151588,0.05092065106881742,0.020788268748151588,0.029399051601892736,0.0,0.0,0.0,0.05092065106881742,0.0,0.03600633767319482,0.029399051601892736,0.0,0.029399051601892736,0.029399051601892736,0.029399051601892736,0.0,0.029399051601892736,0.029399051601892736,0.020788268748151588,0.020788268748151588,0.020788268748151588,0.020788268748151588,0.0464839820554014,0.0464839820554014,0.03600633767319482,0.0,0.029399051601892736,0.020788268748151588,0.0,0.029399051601892736,0.020788268748151588,0.020788268748151588,BBB,34,B,28,BBB,25,A
83,Акционерная компания «АЛРОСА»,38,0.0,0.013545709229571929,0.030289126640769135,0.0,0.02346185661017326,0.0,0.030289126640769135,0.019156525704423027,0.019156525704423027,0.013545709229571929,0.02346185661017326,0.019156525704423027,0.019156525704423027,0.03583857795343965,0.027091418459143857,0.013545709229571929,0.0,0.0,0.027091418459143857,0.027091418459143857,0.03318007581655987,0.02346185661017326,0.038313051408846055,0.038313051408846055,0.019156525704423027,0.046923713220346504,0.0,0.027091418459143857,0.019156525704423027,0.04283529368781194,0.013545709229571929,0.02346185661017326,0.03318007581655987,0.0,0.02346185661017326,0.044926035033744205,0.013545709229571929,0.02346185661017326,0.019156525704423027,0.0,0.019156525704423027,0.019156525704423027,0.02346185661017326,0.0,0.02346185661017326,0.019156525704423027,0.019156525704423027,0.019156525704423027,0.019156525704423027,0.027091418459143857,0.038313051408846055,0.04063712768871578,0.030289126640769135,0.0,0.02346185661017326,0.030289126640769135,0.013545709229571929,0.03318007581655987,0.030289126640769135,0.013545709229571929,BB,46,CCC,29,BBB,38,BBB
84,Алмазэргиэнбанк,68,0.0,0.014366570530687187,0.024883630089671982,0.0,0.014366570530687187,0.0,0.028733141061374375,0.014366570530687187,0.020317398889287453,0.020317398889287453,0.020317398889287453,0.020317398889287453,0.014366570530687187,0.028733141061374375,0.024883630089671982,0.0,0.0,0.0,0.03801037281706753,0.020317398889287453,0.014366570530687187,0.024883630089671982,0.03212462831016178,0.03801037281706753,0.024883630089671982,0.03801037281706753,0.0,0.024883630089671982,0.024883630089671982,0.04764852397446646,0.020317398889287453,0.03212462831016178,0.0,0.0,0.0,0.04543108504242547,0.0,0.020317398889287453,0.024883630089671982,0.0,0.03212462831016178,0.028733141061374375,0.020317398889287453,0.014366570530687187,0.028733141061374375,0.024883630089671982,0.024883630089671982,0.020317398889287453,0.020317398889287453,0.03519076715388935,0.040634797778574906,0.03519076715388935,0.020317398889287453,0.0,0.024883630089671982,0.024883630089671982,0.020317398889287453,0.028733141061374375,0.03212462831016178,0.020317398889287453,CCC,77,CC,61,B,80,B
85,Альфа-Банк,124,0.0,0.0,0.0,0.0,0.0,0.0206372085853249,0.0206372085853249,0.029185420270888947,0.029185420270888947,0.0,0.0,0.0206372085853249,0.029185420270888947,0.0206372085853249,0.0206372085853249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029185420270888947,0.0206372085853249,0.0,0.0412744171706498,0.0,0.0,0.0206372085853249,0.0206372085853249,0.0206372085853249,0.035744693796179366,0.0,0.0,0.0,0.0412744171706498,0.0412744171706498,0.0206372085853249,0.029185420270888947,0.0,0.029185420270888947,0.0206372085853249,0.029185420270888947,0.0,0.035744693796179366,0.0206372085853249,0.0412744171706498,0.029185420270888947,0.035744693796179366,0.035744693796179366,0.029185420270888947,0.035744693796179366,0.0,0.0412744171706498,0.029185420270888947,0.029185420270888947,0.035744693796179366,0.0206372085853249,0.0,0.0,CC,133-134,C,128,C,121,CCC
86,Банк «Санкт-Петербург»,123,0.0,0.0,0.01565752620920399,0.01565752620920399,0.0,0.0,0.027119630915182633,0.022143085918268475,0.03835294984680396,0.0,0.027119630915182633,0.022143085918268475,0.022143085918268475,0.027119630915182633,0.04142592049602964,0.0,0.0,0.01565752620920399,0.01565752620920399,0.0,0.0,0.01565752620920399,0.03131505241840798,0.027119630915182633,0.01565752620920399,0.03501129296326471,0.0,0.022143085918268475,0.03501129296326471,0.03501129296326471,0.022143085918268475,0.022143085918268475,0.0,0.0,0.01565752620920399,0.04142592049602964,0.01565752620920399,0.027119630915182633,0.022143085918268475,0.0,0.027119630915182633,0.01565752620920399,0.022143085918268475,0.0,0.03835294984680396,0.022143085918268475,0.03501129296326471,0.01565752620920399,0.022143085918268475,0.03835294984680396,0.03501129296326471,0.027119630915182633,0.022143085918268475,0.022143085918268475,0.022143085918268475,0.01565752620920399,0.01565752620920399,0.022143085918268475,0.0,0.0,CC,156,C,156,C,92,B
87,Банк ВТБ,82,0.006791416184756069,0.027165664739024268,0.01663550428353166,0.013582832369512137,0.006791416184756069,0.033957080923780344,0.01518606825260684,0.024486799287154026,0.021476343681960077,0.0,0.028813538628606524,0.01663550428353166,0.021476343681960077,0.021476343681960077,0.033957080923780344,0.006791416184756069,0.0,0.024486799287154026,0.019209025752404348,0.01663550428353166,0.006791416184756069,0.023526155774686194,0.022524579279982873,0.020374248554268202,0.020374248554268202,0.024486799287154026,0.011763077887343093,0.006791416184756069,0.02630304178072376,0.02630304178072376,0.03257048782678937,0.03719811841796572,0.01663550428353166,0.009604512876202172,0.006791416184756069,0.025411152534348638,0.03037213650521369,0.01663550428353166,0.020374248554268202,0.0,0.025411152534348638,0.028813538628606524,0.020374248554268202,0.006791416184756069,0.028813538628606524,0.017968398274803645,0.031122178742592897,0.024486799287154026,0.027165664739024268,0.03257048782678937,0.019209025752404348,0.020374248554268202,0.011763077887343093,0.033271008567063325,0.03657289542875206,0.01663550428353166,0.021476343681960077,0.019209025752404348,0.013582832369512137,0.006791416184756069,CCC,107,C,85,CCC,77,B
88,Башнефть,117,0.0,0.0,0.0,0.015256954942433834,0.015256954942433834,0.0,0.026425821129084495,0.021576592600105148,0.021576592600105148,0.0,0.0403661085417977,0.021576592600105148,0.021576592600105148,0.03411558838093344,0.026425821129084495,0.0,0.0,0.0,0.026425821129084495,0.0,0.026425821129084495,0.021576592600105148,0.03411558838093344,0.052851642258168983,0.021576592600105148,0.0403661085417977,0.030513909884867668,0.026425821129084495,0.026425821129084495,0.04824672777665406,0.015256954942433834,0.015256954942433834,0.03411558838093344,0.0,0.021576592600105148,0.055009733352388915,0.0,0.026425821129084495,0.021576592600105148,0.0,0.021576592600105148,0.030513909884867668,0.026425821129084495,0.0,0.030513909884867668,0.021576592600105148,0.015256954942433834,0.021576592600105148,0.015256954942433834,0.030513909884867668,0.0403661085417977,0.037371754637596795,0.030513909884867668,0.0,0.026425821129084495,0.030513909884867668,0.015256954942433834,0.04315318520021029,0.026425821129084495,0.037371754637596795,CC,145-146,C,143,C,83,B
89,ГК «САМОЛЕТ»,52,0.0,0.0,0.0,0.0,0.0,0.0,0.05322462954123494,0.05322462954123494,0.0,0.0,0.0,0.05322462954123494,0.03763549647474907,0.03763549647474907,0.03763549647474907,0.0,0.0,0.0,0.0,0.0,0.0,0.03763549647474907,0.0,0.0,0.0,0.07527099294949814,0.0,0.03763549647474907,0.0,0.06518659206234477,0.0,0.03763549647474907,0.0,0.0,0.0,0.08415552848449262,0.0,0.0,0.0,0.0,0.05322462954123494,0.0,0.03763549647474907,0.0,0.05322462954123494,0.03763549647474907,0.0,0.03763549647474907,0.0,0.0,0.03763549647474907,0.03763549647474907,0.0,0.0,0.0,0.03763549647474907,0.0,0.05322462954123494,0.0,0.0,BB,60,CCC,47,BB,43,BBB
90,Газпромбанк,96,0.0,0.023252670213838526,0.018985725727039132,0.013424935407337264,0.021226686663913058,0.016442120788899672,0.018985725727039132,0.026849870814674524,0.013424935407337264,0.009492862863519566,0.02511575436691325,0.013424935407337264,0.021226686663913058,0.02511575436691325,0.034227003805367716,0.0,0.0,0.0,0.009492862863519566,0.013424935407337264,0.013424935407337264,0.013424935407337264,0.02847858859055869,0.03288424157779935,0.016442120788899672,0.03001906816434995,0.018985725727039132,0.013424935407337264,0.03148426430459315,0.03148426430459315,0.021226686663913058,0.037971451454078264,0.02511575436691325,0.009492862863519566,0.013424935407337264,0.02847858859055869,0.021226686663913058,0.016442120788899672,0.037971451454078264,0.0,0.02511575436691325,0.023252670213838526,0.016442120788899672,0.009492862863519566,0.02511575436691325,0.021226686663913058,0.03148426430459315,0.021226686663913058,0.02511575436691325,0.0391400762757945,0.023252670213838526,0.013424935407337264,0.013424935407337264,0.040274806222011794,0.023252670213838526,0.013424935407337264,0.021226686663913058,0.02511575436691325,0.018985725727039132,0.013424935407337264,CCC,78,CC,94,CC,109,CCC
91,Группа «Эталон»,53,0.0,0.0,0.0,0.0,0.0,0.0,0.09901475429766741,0.07001400420140048,0.0,0.0,0.0,0.0,0.0,0.0,0.07001400420140048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07001400420140048,0.0,0.07001400420140048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07001400420140048,0.0,0.07001400420140048,0.0,0.0,0.07001400420140048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BB,53,CCC,51,BB,49,BBB
92,Группа компаний Азот,153,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0523782800878924,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.08281733249999221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06415002990995841,0.0,0.06415002990995841,0.0,0.037037037037037035,0.0,0.0523782800878924,0.037037037037037035,0.0,0.0,0.0,0.0,0.0523782800878924,0.0,0.0523782800878924,0.0523782800878924,0.0,0.037037037037037035,0.037037037037037035,0.0523782800878924,0.0,0.0,0.0523782800878924,0.0,0.037037037037037035,0.0,0.0,0.08281733249999221,0.037037037037037035,0.0523782800878924,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,C,154,C,150,C,141,CC
93,Золоторудная Компания ПАВЛИК,154,0.0,0.0,0.0,0.0,0.0,0.0,0.04074004218633552,0.04074004218633552,0.04074004218633552,0.0,0.02880756009578387,0.04074004218633552,0.02880756009578387,0.04989615772799142,0.04074004218633552,0.0,0.0,0.0,0.0,0.04074004218633552,0.0,0.0,0.02880756009578387,0.06441566264008308,0.0,0.04989615772799142,0.0,0.02880756009578387,0.0,0.02880756009578387,0.02880756009578387,0.02880756009578387,0.0,0.0,0.0,0.07056382296923258,0.0,0.04074004218633552,0.04074004218633552,0.0,0.04074004218633552,0.02880756009578387,0.04074004218633552,0.0,0.02880756009578387,0.02880756009578387,0.02880756009578387,0.02880756009578387,0.04074004218633552,0.04989615772799142,0.04074004218633552,0.05761512019156774,0.04074004218633552,0.0,0.0,0.05761512019156774,0.02880756009578387,0.04074004218633552,0.0,0.02880756009578387,C,145-146,C,135,C,154,C
94,Карелия Палп,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06388765649999399,0.0,0.0,0.0,0.0,0.09035079029052512,0.0,0.0,0.0,0.0,0.0,0.0,0.06388765649999399,0.0,0.09035079029052512,0.0,0.06388765649999399,0.0,0.0,0.0,0.0,0.0,0.09035079029052512,0.0,0.06388765649999399,0.06388765649999399,0.0,0.06388765649999399,0.0,0.09035079029052512,0.0,0.0,0.09035079029052512,0.0,0.06388765649999399,0.0,0.0,0.09035079029052512,0.0,0.0,0.0,0.0,0.0,0.0,0.06388765649999399,0.0,0.0,C,124,C,144,C,150,CC
95,Кордиант,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04333513900174394,0.03064257065179478,0.0,0.03064257065179478,0.04333513900174394,0.03064257065179478,0.06128514130358956,0.03064257065179478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05307448924342753,0.0,0.08107262147637537,0.0,0.03064257065179478,0.0,0.06851887098275317,0.03064257065179478,0.0,0.0,0.0,0.0,0.06128514130358956,0.0,0.03064257065179478,0.05307448924342753,0.0,0.03064257065179478,0.0,0.04333513900174394,0.0,0.0,0.03064257065179478,0.03064257065179478,0.03064257065179478,0.03064257065179478,0.0,0.06851887098275317,0.04333513900174394,0.03064257065179478,0.0,0.0,0.04333513900174394,0.0,0.06128514130358956,0.0,0.03064257065179478,C,139,C,148,C,131,CC
96,НЛМК,21,0.015425744683748192,0.0,0.024390243902439025,0.021815297341461364,0.021815297341461364,0.0,0.021815297341461364,0.015425744683748192,0.015425744683748192,0.010907648670730682,0.024390243902439025,0.015425744683748192,0.01889260168881667,0.03085148936749638,0.01889260168881667,0.015425744683748192,0.0,0.0,0.024390243902439025,0.03085148936749638,0.024390243902439025,0.015425744683748192,0.028858925771217635,0.03778520337763333,0.010907648670730682,0.03272294601219204,0.0,0.028858925771217635,0.015425744683748192,0.039328086577066095,0.010907648670730682,0.01889260168881667,0.026718173536837374,0.01889260168881667,0.01889260168881667,0.03617657798583251,0.0,0.01889260168881667,0.021815297341461364,0.010907648670730682,0.015425744683748192,0.026718173536837374,0.01889260168881667,0.015425744683748192,0.01889260168881667,0.015425744683748192,0.015425744683748192,0.015425744683748192,0.015425744683748192,0.021815297341461364,0.028858925771217635,0.034493013716416956,0.024390243902439025,0.0,0.01889260168881667,0.028858925771217635,0.015425744683748192,0.026718173536837374,0.0,0.024390243902439025,BBB,24,BB,19,A,26,A
97,Новикомбанк,156,0.0,0.0,0.020694577179185557,0.0,0.020694577179185557,0.0,0.029266551714380962,0.020694577179185557,0.03584405911550481,0.0,0.020694577179185557,0.029266551714380962,0.0,0.03584405911550481,0.020694577179185557,0.0,0.0,0.0,0.041389154358371115,0.020694577179185557,0.020694577179185557,0.020694577179185557,0.029266551714380962,0.041389154358371115,0.020694577179185557,0.029266551714380962,0.0,0.020694577179185557,0.029266551714380962,0.05069115453164987,0.020694577179185557,0.029266551714380962,0.03584405911550481,0.0,0.0,0.05069115453164987,0.0,0.03584405911550481,0.020694577179185557,0.0,0.029266551714380962,0.03584405911550481,0.029266551714380962,0.0,0.029266551714380962,0.029266551714380962,0.020694577179185557,0.020694577179185557,0.029266551714380962,0.03584405911550481,0.03584405911550481,0.05069115453164987,0.03584405911550481,0.0,0.020694577179185557,0.020694577179185557,0.029266551714380962,0.029266551714380962,0.046274481338274755,0.020694577179185557,C,114,C,145,C,155-156,C
98,ОГК Групп,109,0.0,0.0,0.0,0.0,0.0,0.0,0.06178020632152154,0.06178020632152154,0.06178020632152154,0.0,0.06178020632152154,0.0,0.0,0.06178020632152154,0.0,0.0,0.0,0.0,0.08737040566610378,0.0,0.0,0.06178020632152154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06178020632152154,0.0,0.06178020632152154,0.0,0.0,0.08737040566610378,0.0,0.0,0.06178020632152154,0.0,0.0,0.0,0.08737040566610378,0.0,0.06178020632152154,0.06178020632152154,0.0,0.06178020632152154,0.0,0.0,0.08737040566610378,0.06178020632152154,0.08737040566610378,0.0,0.0,0.0,0.0,0.06178020632152154,0.0,0.0,CC,108,C,101,CC,114,CCC
99,Объединенная металлургическая компания (ОМК),133,0.0,0.0,0.021303132696226162,0.0,0.01506358959001838,0.0,0.021303132696226162,0.021303132696226162,0.021303132696226162,0.01506358959001838,0.0,0.021303132696226162,0.01506358959001838,0.03689810819024549,0.021303132696226162,0.01506358959001838,0.01506358959001838,0.0,0.03012717918003676,0.03012717918003676,0.021303132696226162,0.026090902514277474,0.03012717918003676,0.0499602746659945,0.0,0.042606265392452325,0.021303132696226162,0.026090902514277474,0.01506358959001838,0.04763525284246007,0.021303132696226162,0.021303132696226162,0.026090902514277474,0.0,0.03012717918003676,0.033683210308439286,0.0,0.021303132696226162,0.021303132696226162,0.0,0.026090902514277474,0.021303132696226162,0.03012717918003676,0.0,0.026090902514277474,0.026090902514277474,0.01506358959001838,0.021303132696226162,0.021303132696226162,0.026090902514277474,0.042606265392452325,0.045190768770055144,0.03012717918003676,0.0,0.01506358959001838,0.03689810819024549,0.021303132696226162,0.03689810819024549,0.01506358959001838,0.01506358959001838,CC,110,C,132,C,126,CC
100,Омск Карбон Групп,144-145,0.0,0.0,0.02017014687752732,0.0,0.0,0.0,0.02852489526925647,0.02852489526925647,0.02852489526925647,0.0,0.0,0.02017014687752732,0.02017014687752732,0.04510181953430621,0.02017014687752732,0.0,0.0,0.0,0.03493571918800407,0.04510181953430621,0.02017014687752732,0.02017014687752732,0.02852489526925647,0.04510181953430621,0.0,0.04034029375505464,0.0,0.02852489526925647,0.0,0.03493571918800407,0.02017014687752732,0.02852489526925647,0.0,0.0,0.02852489526925647,0.04510181953430621,0.0,0.03493571918800407,0.02852489526925647,0.0,0.02852489526925647,0.02017014687752732,0.04034029375505464,0.0,0.04034029375505464,0.02852489526925647,0.02017014687752732,0.02017014687752732,0.02852489526925647,0.03493571918800407,0.04510181953430621,0.04940656788693333,0.04034029375505464,0.0,0.02017014687752732,0.04510181953430621,0.0,0.02852489526925647,0.0,0.04034029375505464,C,125,C,130,C,143-145,CC
101,"ПАО ""МТС""",24,0.0,0.0,0.0,0.0,0.0,0.0,0.017606288680921175,0.024899052235614633,0.017606288680921175,0.0,0.017606288680921175,0.024899052235614633,0.024899052235614633,0.030494986528080307,0.030494986528080307,0.0,0.0,0.017606288680921175,0.017606288680921175,0.0,0.017606288680921175,0.017606288680921175,0.030494986528080307,0.049798104471229274,0.017606288680921175,0.030494986528080307,0.0,0.024899052235614633,0.024899052235614633,0.03936885832202485,0.017606288680921175,0.024899052235614633,0.024899052235614633,0.017606288680921175,0.0,0.05567597337415243,0.0,0.024899052235614633,0.017606288680921175,0.0,0.024899052235614633,0.0,0.024899052235614633,0.0,0.030494986528080307,0.024899052235614633,0.017606288680921175,0.017606288680921175,0.04312642353239599,0.017606288680921175,0.04312642353239599,0.03521257736184235,0.03936885832202485,0.0,0.017606288680921175,0.0,0.024899052235614633,0.03521257736184235,0.024899052235614633,0.024899052235614633,BBB,47,CCC,26,A,10,AA
102,ПАО «Селигдар»,45,0.0,0.0,0.0,0.0,0.0,0.0,0.026416599065942355,0.026416599065942355,0.026416599065942355,0.0,0.026416599065942355,0.026416599065942355,0.01867935633541406,0.041768310541927194,0.03235359422562075,0.026416599065942355,0.0,0.0,0.026416599065942355,0.01867935633541406,0.01867935633541406,0.01867935633541406,0.03735871267082812,0.0528331981318847,0.01867935633541406,0.045754891745388715,0.0,0.03235359422562075,0.026416599065942355,0.045754891745388715,0.01867935633541406,0.03235359422562075,0.03235359422562075,0.0,0.01867935633541406,0.049420931514264396,0.0,0.03235359422562075,0.026416599065942355,0.0,0.026416599065942355,0.026416599065942355,0.026416599065942355,0.0,0.026416599065942355,0.03235359422562075,0.01867935633541406,0.026416599065942355,0.026416599065942355,0.026416599065942355,0.041768310541927194,0.045754891745388715,0.026416599065942355,0.0,0.01867935633541406,0.03735871267082812,0.01867935633541406,0.03235359422562075,0.0,0.026416599065942355,BB,58,CCC,45,BB,16,AA
103,Пигмент (КРАТА),29,0.0,0.0,0.0,0.0,0.0,0.0,0.028231621315165212,0.023051022277878704,0.023051022277878704,0.0,0.01629953416597021,0.023051022277878704,0.01629953416597021,0.03644686639668973,0.01629953416597021,0.01629953416597021,0.03259906833194042,0.0,0.023051022277878704,0.01629953416597021,0.0,0.023051022277878704,0.01629953416597021,0.04889860249791063,0.01629953416597021,0.04889860249791063,0.023051022277878704,0.028231621315165212,0.01629953416597021,0.039925541751688,0.01629953416597021,0.01629953416597021,0.023051022277878704,0.0,0.0,0.05154365276419883,0.0,0.023051022277878704,0.023051022277878704,0.01629953416597021,0.023051022277878704,0.01629953416597021,0.028231621315165212,0.0,0.023051022277878704,0.028231621315165212,0.01629953416597021,0.01629953416597021,0.023051022277878704,0.028231621315165212,0.03644686639668973,0.04312451388935777,0.03259906833194042,0.0,0.01629953416597021,0.03259906833194042,0.0,0.023051022277878704,0.023051022277878704,0.023051022277878704,BBB,31,BB,13,A,57,BBB
104,Прииск Соловьевский,130,0.0,0.0,0.0,0.0,0.0,0.0,0.04264014327112209,0.034815531191139566,0.0,0.024618298195866545,0.024618298195866545,0.024618298195866545,0.024618298195866545,0.04264014327112209,0.0,0.0,0.0,0.0,0.034815531191139566,0.024618298195866545,0.034815531191139566,0.0,0.024618298195866545,0.04264014327112209,0.024618298195866545,0.05504818825631802,0.0,0.0,0.0,0.06030226891555272,0.024618298195866545,0.024618298195866545,0.024618298195866545,0.0,0.0,0.05504818825631802,0.0,0.034815531191139566,0.034815531191139566,0.0,0.024618298195866545,0.024618298195866545,0.04264014327112209,0.024618298195866545,0.034815531191139566,0.034815531191139566,0.024618298195866545,0.024618298195866545,0.024618298195866545,0.034815531191139566,0.034815531191139566,0.04264014327112209,0.034815531191139566,0.0,0.0,0.034815531191139566,0.024618298195866545,0.034815531191139566,0.0,0.0,CC,155,C,134,C,108,CCC
105,РОСВОДОКАНАЛ,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BB,59,CCC,18,A,48,BBB
106,Райффайзенбанк,71,0.0,0.032033845620909114,0.0,0.0,0.0,0.016016922810454557,0.016016922810454557,0.02265134946602782,0.02265134946602782,0.0,0.016016922810454557,0.02265134946602782,0.03581492819454337,0.02774212408861619,0.032033845620909114,0.0,0.0,0.02265134946602782,0.0,0.0,0.0,0.02265134946602782,0.02265134946602782,0.039233288135158355,0.03581492819454337,0.03581492819454337,0.0,0.016016922810454557,0.05064995718814178,0.039233288135158355,0.02265134946602782,0.02774212408861619,0.0,0.02774212408861619,0.0,0.04237679452498049,0.02774212408861619,0.02774212408861619,0.02265134946602782,0.0,0.03581492819454337,0.02265134946602782,0.03581492819454337,0.0,0.02774212408861619,0.045302698932055636,0.039233288135158355,0.016016922810454557,0.02265134946602782,0.032033845620909114,0.039233288135158355,0.02265134946602782,0.02774212408861619,0.02774212408861619,0.02265134946602782,0.0,0.02265134946602782,0.03581492819454337,0.016016922810454557,0.016016922810454557,CCC,73,CC,73,CCC,90,B
